location,date,vaccine,total_vaccinations
South Korea,24/08/2021,Pfizer/BioNTech,17699093
South Korea,25/08/2021,Johnson&Johnson,1169011
South Korea,25/08/2021,Moderna,2397533
South Korea,25/08/2021,Oxford/AstraZeneca,17754168
South Korea,25/08/2021,Pfizer/BioNTech,18028145
South Korea,26/08/2021,Johnson&Johnson,1178825
South Korea,26/08/2021,Moderna,2407597
South Korea,26/08/2021,Oxford/AstraZeneca,18177126
South Korea,26/08/2021,Pfizer/BioNTech,18655870
South Korea,27/08/2021,Johnson&Johnson,1185840
South Korea,27/08/2021,Moderna,2418636
South Korea,27/08/2021,Oxford/AstraZeneca,18719747
South Korea,27/08/2021,Pfizer/BioNTech,19241922
South Korea,28/08/2021,Johnson&Johnson,1191922
South Korea,28/08/2021,Moderna,2423437
South Korea,28/08/2021,Oxford/AstraZeneca,18974573
South Korea,28/08/2021,Pfizer/BioNTech,19501935
South Korea,29/08/2021,Johnson&Johnson,1194124
South Korea,29/08/2021,Moderna,2423544
South Korea,29/08/2021,Oxford/AstraZeneca,18988853
South Korea,29/08/2021,Pfizer/BioNTech,19515235
South Korea,30/08/2021,Johnson&Johnson,1203875
South Korea,30/08/2021,Moderna,2441987
South Korea,30/08/2021,Oxford/AstraZeneca,19543478
South Korea,30/08/2021,Pfizer/BioNTech,19912340
South Korea,31/08/2021,Johnson&Johnson,1219456
South Korea,31/08/2021,Moderna,2459428
South Korea,31/08/2021,Oxford/AstraZeneca,20020001
South Korea,31/08/2021,Pfizer/BioNTech,20165110
South Korea,01/09/2021,Johnson&Johnson,1236596
South Korea,01/09/2021,Moderna,2477824
South Korea,01/09/2021,Oxford/AstraZeneca,20361064
South Korea,01/09/2021,Pfizer/BioNTech,20484818
South Korea,02/09/2021,Johnson&Johnson,1254863
South Korea,02/09/2021,Moderna,2497826
South Korea,02/09/2021,Oxford/AstraZeneca,20719813
South Korea,02/09/2021,Pfizer/BioNTech,20755826
South Korea,03/09/2021,Johnson&Johnson,1271637
South Korea,03/09/2021,Moderna,2526704
South Korea,03/09/2021,Oxford/AstraZeneca,21159341
South Korea,03/09/2021,Pfizer/BioNTech,21186589
South Korea,04/09/2021,Johnson&Johnson,1280633
South Korea,04/09/2021,Moderna,2546053
South Korea,04/09/2021,Oxford/AstraZeneca,21341249
South Korea,04/09/2021,Pfizer/BioNTech,21346942
South Korea,05/09/2021,Johnson&Johnson,1283202
South Korea,05/09/2021,Moderna,2547714
South Korea,05/09/2021,Oxford/AstraZeneca,21341569
South Korea,05/09/2021,Pfizer/BioNTech,21356530
South Korea,06/09/2021,Johnson&Johnson,1292504
South Korea,06/09/2021,Moderna,2869338
South Korea,06/09/2021,Oxford/AstraZeneca,21358566
South Korea,06/09/2021,Pfizer/BioNTech,22377997
South Korea,07/09/2021,Johnson&Johnson,1304104
South Korea,07/09/2021,Moderna,3049727
South Korea,07/09/2021,Oxford/AstraZeneca,21373861
South Korea,07/09/2021,Pfizer/BioNTech,23154642
South Korea,08/09/2021,Johnson&Johnson,1316333
South Korea,08/09/2021,Moderna,3174598
South Korea,08/09/2021,Oxford/AstraZeneca,21384544
South Korea,08/09/2021,Pfizer/BioNTech,23687520
South Korea,09/09/2021,Johnson&Johnson,1327920
South Korea,09/09/2021,Moderna,3304900
South Korea,09/09/2021,Oxford/AstraZeneca,21394529
South Korea,09/09/2021,Pfizer/BioNTech,24255879
South Korea,10/09/2021,Johnson&Johnson,1338609
South Korea,10/09/2021,Moderna,3518342
South Korea,10/09/2021,Oxford/AstraZeneca,21405855
South Korea,10/09/2021,Pfizer/BioNTech,25080065
South Korea,11/09/2021,Johnson&Johnson,1348267
South Korea,11/09/2021,Moderna,3640277
South Korea,11/09/2021,Oxford/AstraZeneca,21408296
South Korea,11/09/2021,Pfizer/BioNTech,25476841
South Korea,12/09/2021,Johnson&Johnson,1351194
South Korea,12/09/2021,Moderna,3650025
South Korea,12/09/2021,Oxford/AstraZeneca,21408305
South Korea,12/09/2021,Pfizer/BioNTech,25508572
South Korea,13/09/2021,Johnson&Johnson,1358484
South Korea,13/09/2021,Moderna,4054804
South Korea,13/09/2021,Oxford/AstraZeneca,21411451
South Korea,13/09/2021,Pfizer/BioNTech,26336925
South Korea,14/09/2021,Johnson&Johnson,1368712
South Korea,14/09/2021,Moderna,4320362
South Korea,14/09/2021,Oxford/AstraZeneca,21414620
South Korea,14/09/2021,Pfizer/BioNTech,26874067
South Korea,15/09/2021,Johnson&Johnson,1378761
South Korea,15/09/2021,Moderna,4484157
South Korea,15/09/2021,Oxford/AstraZeneca,21417275
South Korea,15/09/2021,Pfizer/BioNTech,27503452
South Korea,16/09/2021,Johnson&Johnson,1388674
South Korea,16/09/2021,Moderna,4675143
South Korea,16/09/2021,Oxford/AstraZeneca,21420058
South Korea,16/09/2021,Pfizer/BioNTech,28030976
Spain,08/01/2021,Johnson&Johnson,0
Spain,08/01/2021,Moderna,0
Spain,08/01/2021,Oxford/AstraZeneca,0
Spain,08/01/2021,Pfizer/BioNTech,419625
Spain,15/01/2021,Johnson&Johnson,0
Spain,15/01/2021,Moderna,7247
Spain,15/01/2021,Oxford/AstraZeneca,0
Spain,15/01/2021,Pfizer/BioNTech,920555
Spain,22/01/2021,Johnson&Johnson,0
Spain,22/01/2021,Moderna,25671
Spain,22/01/2021,Oxford/AstraZeneca,0
Spain,22/01/2021,Pfizer/BioNTech,1243046
Spain,29/01/2021,Johnson&Johnson,0
Spain,29/01/2021,Moderna,29563
Spain,29/01/2021,Oxford/AstraZeneca,0
Spain,29/01/2021,Pfizer/BioNTech,1614531
Spain,05/02/2021,Johnson&Johnson,0
Spain,05/02/2021,Moderna,49797
Spain,05/02/2021,Oxford/AstraZeneca,0
Spain,05/02/2021,Pfizer/BioNTech,2112997
Spain,12/02/2021,Johnson&Johnson,0
Spain,12/02/2021,Moderna,98937
Spain,12/02/2021,Oxford/AstraZeneca,34848
Spain,12/02/2021,Pfizer/BioNTech,2507402
Spain,19/02/2021,Johnson&Johnson,0
Spain,19/02/2021,Moderna,138787
Spain,19/02/2021,Oxford/AstraZeneca,133364
Spain,19/02/2021,Pfizer/BioNTech,2892143
Spain,26/02/2021,Johnson&Johnson,0
Spain,26/02/2021,Moderna,152749
Spain,26/02/2021,Oxford/AstraZeneca,379925
Spain,26/02/2021,Pfizer/BioNTech,3397916
Spain,05/03/2021,Johnson&Johnson,0
Spain,05/03/2021,Moderna,200023
Spain,05/03/2021,Oxford/AstraZeneca,676043
Spain,05/03/2021,Pfizer/BioNTech,3960497
Spain,12/03/2021,Johnson&Johnson,0
Spain,12/03/2021,Moderna,257850
Spain,12/03/2021,Oxford/AstraZeneca,979860
Spain,12/03/2021,Pfizer/BioNTech,4527149
Spain,19/03/2021,Johnson&Johnson,0
Spain,19/03/2021,Moderna,345101
Spain,19/03/2021,Oxford/AstraZeneca,1017313
Spain,19/03/2021,Pfizer/BioNTech,5095133
Spain,26/03/2021,Johnson&Johnson,0
Spain,26/03/2021,Moderna,446396
Spain,26/03/2021,Oxford/AstraZeneca,1444715
Spain,26/03/2021,Pfizer/BioNTech,5791834
Spain,02/04/2021,Johnson&Johnson,0
Spain,02/04/2021,Moderna,548794
Spain,02/04/2021,Oxford/AstraZeneca,1960415
Spain,02/04/2021,Pfizer/BioNTech,6463924
Spain,09/04/2021,Johnson&Johnson,0
Spain,09/04/2021,Moderna,618262
Spain,09/04/2021,Oxford/AstraZeneca,2659853
Spain,09/04/2021,Pfizer/BioNTech,7696381
Spain,16/04/2021,Johnson&Johnson,0
Spain,16/04/2021,Moderna,792214
Spain,16/04/2021,Oxford/AstraZeneca,3194992
Spain,16/04/2021,Pfizer/BioNTech,8983048
Spain,23/04/2021,Johnson&Johnson,33963
Spain,23/04/2021,Moderna,963311
Spain,23/04/2021,Oxford/AstraZeneca,3592682
Spain,23/04/2021,Pfizer/BioNTech,10263367
Spain,30/04/2021,Johnson&Johnson,132102
Spain,30/04/2021,Moderna,1125868
Spain,30/04/2021,Oxford/AstraZeneca,3985165
Spain,30/04/2021,Pfizer/BioNTech,12033629
Spain,07/05/2021,Johnson&Johnson,193930
Spain,07/05/2021,Moderna,1338241
Spain,07/05/2021,Oxford/AstraZeneca,4621727
Spain,07/05/2021,Pfizer/BioNTech,13801287
Spain,14/05/2021,Johnson&Johnson,228363
Spain,14/05/2021,Moderna,1780720
Spain,14/05/2021,Oxford/AstraZeneca,4859433
Spain,14/05/2021,Pfizer/BioNTech,15573359
Spain,21/05/2021,Johnson&Johnson,326078
Spain,21/05/2021,Moderna,2148343
Spain,21/05/2021,Oxford/AstraZeneca,4970228
Spain,21/05/2021,Pfizer/BioNTech,17335326
Spain,28/05/2021,Johnson&Johnson,442172
Spain,28/05/2021,Moderna,2486489
Spain,28/05/2021,Oxford/AstraZeneca,5147198
Spain,28/05/2021,Pfizer/BioNTech,18975957
Spain,04/06/2021,Johnson&Johnson,629031
Spain,04/06/2021,Moderna,2754795
Spain,04/06/2021,Oxford/AstraZeneca,5521491
Spain,04/06/2021,Pfizer/BioNTech,21100133
Spain,11/06/2021,Johnson&Johnson,860343
Spain,11/06/2021,Moderna,3143985
Spain,11/06/2021,Oxford/AstraZeneca,5836894
Spain,11/06/2021,Pfizer/BioNTech,23521246
Spain,18/06/2021,Johnson&Johnson,1057456
Spain,18/06/2021,Moderna,3497645
Spain,18/06/2021,Oxford/AstraZeneca,6204362
Spain,18/06/2021,Pfizer/BioNTech,25854386
Spain,25/06/2021,Johnson&Johnson,1222341
Spain,25/06/2021,Moderna,3825154
Spain,25/06/2021,Oxford/AstraZeneca,6949658
Spain,25/06/2021,Pfizer/BioNTech,28326359
Spain,02/07/2021,Johnson&Johnson,1362069
Spain,02/07/2021,Moderna,4105545
Spain,02/07/2021,Oxford/AstraZeneca,7749438
Spain,02/07/2021,Pfizer/BioNTech,31082729
Spain,09/07/2021,Johnson&Johnson,1497263
Spain,09/07/2021,Moderna,4487519
Spain,09/07/2021,Oxford/AstraZeneca,8587386
Spain,09/07/2021,Pfizer/BioNTech,33441164
Spain,16/07/2021,Johnson&Johnson,1640158
Spain,16/07/2021,Moderna,5038124
Spain,16/07/2021,Oxford/AstraZeneca,9128952
Spain,16/07/2021,Pfizer/BioNTech,35464913
Spain,23/07/2021,Johnson&Johnson,1776840
Spain,23/07/2021,Moderna,5545285
Spain,23/07/2021,Oxford/AstraZeneca,9433309
Spain,23/07/2021,Pfizer/BioNTech,37407516
Spain,30/07/2021,Johnson&Johnson,1833636
Spain,30/07/2021,Moderna,6036467
Spain,30/07/2021,Oxford/AstraZeneca,9599872
Spain,30/07/2021,Pfizer/BioNTech,39089893
Spain,06/08/2021,Johnson&Johnson,1880519
Spain,06/08/2021,Moderna,6479485
Spain,06/08/2021,Oxford/AstraZeneca,9666533
Spain,06/08/2021,Pfizer/BioNTech,40513621
Spain,13/08/2021,Johnson&Johnson,1911370
Spain,13/08/2021,Moderna,6928837
Spain,13/08/2021,Oxford/AstraZeneca,9701444
Spain,13/08/2021,Pfizer/BioNTech,41776937
Spain,20/08/2021,Johnson&Johnson,1925805
Spain,20/08/2021,Moderna,7354080
Spain,20/08/2021,Oxford/AstraZeneca,9720401
Spain,20/08/2021,Pfizer/BioNTech,42815023
Spain,27/08/2021,Johnson&Johnson,1938169
Spain,27/08/2021,Moderna,7686444
Spain,27/08/2021,Oxford/AstraZeneca,9737076
Spain,27/08/2021,Pfizer/BioNTech,43651630
Spain,03/09/2021,Johnson&Johnson,1945708
Spain,03/09/2021,Moderna,7949907
Spain,03/09/2021,Oxford/AstraZeneca,9749590
Spain,03/09/2021,Pfizer/BioNTech,44394159
Spain,10/09/2021,Johnson&Johnson,1950725
Spain,10/09/2021,Moderna,8072030
Spain,10/09/2021,Oxford/AstraZeneca,9759457
Spain,10/09/2021,Pfizer/BioNTech,44852650
Spain,17/09/2021,Johnson&Johnson,1951972
Spain,17/09/2021,Moderna,8104540
Spain,17/09/2021,Oxford/AstraZeneca,9762106
Spain,17/09/2021,Pfizer/BioNTech,44965827
Sweden,01/01/2021,Pfizer/BioNTech,2450
Sweden,08/01/2021,Pfizer/BioNTech,52155
Sweden,15/01/2021,Moderna,93
Sweden,15/01/2021,Pfizer/BioNTech,130776
Sweden,22/01/2021,Moderna,5343
Sweden,22/01/2021,Pfizer/BioNTech,241332
Sweden,29/01/2021,Moderna,8100
Sweden,29/01/2021,Pfizer/BioNTech,329568
Sweden,05/02/2021,Moderna,12400
Sweden,05/02/2021,Oxford/AstraZeneca,0
Sweden,05/02/2021,Pfizer/BioNTech,425007
Sweden,12/02/2021,Moderna,23122
Sweden,12/02/2021,Oxford/AstraZeneca,9779
Sweden,12/02/2021,Pfizer/BioNTech,522172
Sweden,19/02/2021,Moderna,38898
Sweden,19/02/2021,Oxford/AstraZeneca,37709
Sweden,19/02/2021,Pfizer/BioNTech,632492
Sweden,26/02/2021,Moderna,48377
Sweden,26/02/2021,Oxford/AstraZeneca,77369
Sweden,26/02/2021,Pfizer/BioNTech,739370
Sweden,05/03/2021,Moderna,61488
Sweden,05/03/2021,Oxford/AstraZeneca,146880
Sweden,05/03/2021,Pfizer/BioNTech,845815
Sweden,12/03/2021,Moderna,84645
Sweden,12/03/2021,Oxford/AstraZeneca,219525
Sweden,12/03/2021,Pfizer/BioNTech,970904
Sweden,19/03/2021,Moderna,112545
Sweden,19/03/2021,Oxford/AstraZeneca,230347
Sweden,19/03/2021,Pfizer/BioNTech,1105294
Sweden,26/03/2021,Moderna,148229
Sweden,26/03/2021,Oxford/AstraZeneca,237047
Sweden,26/03/2021,Pfizer/BioNTech,1260546
Sweden,02/04/2021,Moderna,167538
Sweden,02/04/2021,Oxford/AstraZeneca,310188
Sweden,02/04/2021,Pfizer/BioNTech,1432656
Sweden,09/04/2021,Moderna,206039
Sweden,09/04/2021,Oxford/AstraZeneca,419195
Sweden,09/04/2021,Pfizer/BioNTech,1630130
Sweden,16/04/2021,Moderna,234551
Sweden,16/04/2021,Oxford/AstraZeneca,581377
Sweden,16/04/2021,Pfizer/BioNTech,1913438
Sweden,23/04/2021,Moderna,273459
Sweden,23/04/2021,Oxford/AstraZeneca,676675
Sweden,23/04/2021,Pfizer/BioNTech,2219458
Sweden,30/04/2021,Moderna,304118
Sweden,30/04/2021,Oxford/AstraZeneca,712395
Sweden,30/04/2021,Pfizer/BioNTech,2551511
Sweden,07/05/2021,Moderna,352960
Sweden,07/05/2021,Oxford/AstraZeneca,730816
Sweden,07/05/2021,Pfizer/BioNTech,2941549
Sweden,14/05/2021,Moderna,390619
Sweden,14/05/2021,Oxford/AstraZeneca,760445
Sweden,14/05/2021,Pfizer/BioNTech,3299284
Sweden,21/05/2021,Moderna,454706
Sweden,21/05/2021,Oxford/AstraZeneca,802634
Sweden,21/05/2021,Pfizer/BioNTech,3645715
Sweden,28/05/2021,Moderna,512538
Sweden,28/05/2021,Oxford/AstraZeneca,825752
Sweden,28/05/2021,Pfizer/BioNTech,4048016
Sweden,04/06/2021,Moderna,580141
Sweden,04/06/2021,Oxford/AstraZeneca,875395
Sweden,04/06/2021,Pfizer/BioNTech,4514178
Sweden,11/06/2021,Moderna,646375
Sweden,11/06/2021,Oxford/AstraZeneca,942929
Sweden,11/06/2021,Pfizer/BioNTech,5058014
Sweden,18/06/2021,Moderna,709650
Sweden,18/06/2021,Oxford/AstraZeneca,1074777
Sweden,18/06/2021,Pfizer/BioNTech,5630254
Sweden,25/06/2021,Moderna,764968
Sweden,25/06/2021,Oxford/AstraZeneca,1181309
Sweden,25/06/2021,Pfizer/BioNTech,6102760
Sweden,02/07/2021,Moderna,837008
Sweden,02/07/2021,Oxford/AstraZeneca,1259444
Sweden,02/07/2021,Pfizer/BioNTech,6681222
Sweden,09/07/2021,Moderna,912825
Sweden,09/07/2021,Oxford/AstraZeneca,1300173
Sweden,09/07/2021,Pfizer/BioNTech,7154803
Sweden,16/07/2021,Moderna,1007918
Sweden,16/07/2021,Oxford/AstraZeneca,1316394
Sweden,16/07/2021,Pfizer/BioNTech,7540645
Sweden,23/07/2021,Moderna,1088227
Sweden,23/07/2021,Oxford/AstraZeneca,1324292
Sweden,23/07/2021,Pfizer/BioNTech,7885195
Sweden,30/07/2021,Moderna,1158615
Sweden,30/07/2021,Oxford/AstraZeneca,1327010
Sweden,30/07/2021,Pfizer/BioNTech,8200696
Sweden,06/08/2021,Moderna,1226064
Sweden,06/08/2021,Oxford/AstraZeneca,1328099
Sweden,06/08/2021,Pfizer/BioNTech,8510914
Sweden,13/08/2021,Moderna,1297850
Sweden,13/08/2021,Oxford/AstraZeneca,1329027
Sweden,13/08/2021,Pfizer/BioNTech,8846919
Sweden,20/08/2021,Moderna,1380550
Sweden,20/08/2021,Oxford/AstraZeneca,1330060
Sweden,20/08/2021,Pfizer/BioNTech,9237694
Sweden,27/08/2021,Moderna,1456722
Sweden,27/08/2021,Oxford/AstraZeneca,1330806
Sweden,27/08/2021,Pfizer/BioNTech,9602156
Sweden,03/09/2021,Moderna,1533563
Sweden,03/09/2021,Oxford/AstraZeneca,1331168
Sweden,03/09/2021,Pfizer/BioNTech,9866270
Sweden,10/09/2021,Moderna,1595919
Sweden,10/09/2021,Oxford/AstraZeneca,1331180
Sweden,10/09/2021,Pfizer/BioNTech,10045323
Sweden,17/09/2021,Moderna,1619640
Sweden,17/09/2021,Oxford/AstraZeneca,1331187
Sweden,17/09/2021,Pfizer/BioNTech,10088572
Switzerland,22/12/2020,Moderna,0
Switzerland,22/12/2020,Pfizer/BioNTech,2
Switzerland,23/12/2020,Moderna,1
Switzerland,23/12/2020,Pfizer/BioNTech,427
Switzerland,24/12/2020,Moderna,1
Switzerland,24/12/2020,Pfizer/BioNTech,690
Switzerland,25/12/2020,Moderna,2
Switzerland,25/12/2020,Pfizer/BioNTech,690
Switzerland,26/12/2020,Moderna,2
Switzerland,26/12/2020,Pfizer/BioNTech,1126
Switzerland,27/12/2020,Moderna,2
Switzerland,27/12/2020,Pfizer/BioNTech,1126
Switzerland,28/12/2020,Moderna,2
Switzerland,28/12/2020,Pfizer/BioNTech,2748
Switzerland,29/12/2020,Moderna,2
Switzerland,29/12/2020,Pfizer/BioNTech,4441
Switzerland,30/12/2020,Moderna,2
Switzerland,30/12/2020,Pfizer/BioNTech,6112
Switzerland,31/12/2020,Moderna,3
Switzerland,31/12/2020,Pfizer/BioNTech,6364
Switzerland,01/01/2021,Moderna,5
Switzerland,01/01/2021,Pfizer/BioNTech,6369
Switzerland,02/01/2021,Moderna,5
Switzerland,02/01/2021,Pfizer/BioNTech,6373
Switzerland,03/01/2021,Moderna,6
Switzerland,03/01/2021,Pfizer/BioNTech,6373
Switzerland,04/01/2021,Moderna,6
Switzerland,04/01/2021,Pfizer/BioNTech,10032
Switzerland,05/01/2021,Moderna,6
Switzerland,05/01/2021,Pfizer/BioNTech,17125
Switzerland,06/01/2021,Moderna,8
Switzerland,06/01/2021,Pfizer/BioNTech,22965
Switzerland,07/01/2021,Moderna,9
Switzerland,07/01/2021,Pfizer/BioNTech,30176
Switzerland,08/01/2021,Moderna,9
Switzerland,08/01/2021,Pfizer/BioNTech,38215
Switzerland,09/01/2021,Moderna,13
Switzerland,09/01/2021,Pfizer/BioNTech,40333
Switzerland,10/01/2021,Moderna,13
Switzerland,10/01/2021,Pfizer/BioNTech,40366
Switzerland,11/01/2021,Moderna,32
Switzerland,11/01/2021,Pfizer/BioNTech,47756
Switzerland,12/01/2021,Moderna,121
Switzerland,12/01/2021,Pfizer/BioNTech,58062
Switzerland,13/01/2021,Moderna,330
Switzerland,13/01/2021,Pfizer/BioNTech,68940
Switzerland,14/01/2021,Moderna,682
Switzerland,14/01/2021,Pfizer/BioNTech,79209
Switzerland,15/01/2021,Moderna,1477
Switzerland,15/01/2021,Pfizer/BioNTech,89191
Switzerland,16/01/2021,Moderna,3803
Switzerland,16/01/2021,Pfizer/BioNTech,91225
Switzerland,17/01/2021,Moderna,3887
Switzerland,17/01/2021,Pfizer/BioNTech,91805
Switzerland,18/01/2021,Moderna,5535
Switzerland,18/01/2021,Pfizer/BioNTech,102389
Switzerland,19/01/2021,Moderna,10263
Switzerland,19/01/2021,Pfizer/BioNTech,114961
Switzerland,20/01/2021,Moderna,16952
Switzerland,20/01/2021,Pfizer/BioNTech,128760
Switzerland,21/01/2021,Moderna,25602
Switzerland,21/01/2021,Pfizer/BioNTech,143368
Switzerland,22/01/2021,Moderna,33677
Switzerland,22/01/2021,Pfizer/BioNTech,155132
Switzerland,23/01/2021,Moderna,37741
Switzerland,23/01/2021,Pfizer/BioNTech,156894
Switzerland,24/01/2021,Moderna,38360
Switzerland,24/01/2021,Pfizer/BioNTech,157458
Switzerland,25/01/2021,Moderna,48287
Switzerland,25/01/2021,Pfizer/BioNTech,164836
Switzerland,26/01/2021,Moderna,64709
Switzerland,26/01/2021,Pfizer/BioNTech,173480
Switzerland,27/01/2021,Moderna,81776
Switzerland,27/01/2021,Pfizer/BioNTech,180769
Switzerland,28/01/2021,Moderna,99657
Switzerland,28/01/2021,Pfizer/BioNTech,189765
Switzerland,29/01/2021,Moderna,111256
Switzerland,29/01/2021,Pfizer/BioNTech,195804
Switzerland,30/01/2021,Moderna,111256
Switzerland,30/01/2021,Pfizer/BioNTech,195804
Switzerland,31/01/2021,Moderna,111256
Switzerland,31/01/2021,Pfizer/BioNTech,195804
Switzerland,01/02/2021,Moderna,120794
Switzerland,01/02/2021,Pfizer/BioNTech,202421
Switzerland,02/02/2021,Moderna,132130
Switzerland,02/02/2021,Pfizer/BioNTech,210699
Switzerland,03/02/2021,Moderna,143470
Switzerland,03/02/2021,Pfizer/BioNTech,218672
Switzerland,04/02/2021,Moderna,153848
Switzerland,04/02/2021,Pfizer/BioNTech,228918
Switzerland,05/02/2021,Moderna,163158
Switzerland,05/02/2021,Pfizer/BioNTech,239100
Switzerland,06/02/2021,Moderna,164351
Switzerland,06/02/2021,Pfizer/BioNTech,241252
Switzerland,07/02/2021,Moderna,164927
Switzerland,07/02/2021,Pfizer/BioNTech,241872
Switzerland,08/02/2021,Moderna,172944
Switzerland,08/02/2021,Pfizer/BioNTech,252402
Switzerland,09/02/2021,Moderna,183420
Switzerland,09/02/2021,Pfizer/BioNTech,267432
Switzerland,10/02/2021,Moderna,195189
Switzerland,10/02/2021,Pfizer/BioNTech,282609
Switzerland,11/02/2021,Moderna,207092
Switzerland,11/02/2021,Pfizer/BioNTech,298372
Switzerland,12/02/2021,Moderna,220615
Switzerland,12/02/2021,Pfizer/BioNTech,311384
Switzerland,13/02/2021,Moderna,225776
Switzerland,13/02/2021,Pfizer/BioNTech,313168
Switzerland,14/02/2021,Moderna,226505
Switzerland,14/02/2021,Pfizer/BioNTech,313784
Switzerland,15/02/2021,Moderna,236119
Switzerland,15/02/2021,Pfizer/BioNTech,323080
Switzerland,16/02/2021,Moderna,249363
Switzerland,16/02/2021,Pfizer/BioNTech,334864
Switzerland,17/02/2021,Moderna,262245
Switzerland,17/02/2021,Pfizer/BioNTech,346219
Switzerland,18/02/2021,Moderna,277267
Switzerland,18/02/2021,Pfizer/BioNTech,359824
Switzerland,19/02/2021,Moderna,289493
Switzerland,19/02/2021,Pfizer/BioNTech,372100
Switzerland,20/02/2021,Moderna,294188
Switzerland,20/02/2021,Pfizer/BioNTech,374657
Switzerland,21/02/2021,Moderna,294990
Switzerland,21/02/2021,Pfizer/BioNTech,375503
Switzerland,22/02/2021,Moderna,306170
Switzerland,22/02/2021,Pfizer/BioNTech,384250
Switzerland,23/02/2021,Moderna,322303
